loan_id,orig_channel,seller_name,orig_int_rate,original_upb,original_loan_term,orig_date,first_pymt_date,orig_ltv,orig_cltv,num_borrowers,orig_dti,credit_score,first_time_buyer,loan_purpose,property_type,number_units,occ_type,prop_state,zip_code,primary_insurance_pct,product_type,coborrower_credit_score,mortgage_insurance_type,relo_mortgage_indicator,current_delq_status
3.01534808504E11,C,"WELLS FARGO BANK, N.A.",5.625,58000.0,240.0,11/2004,01/2005,68.0,68.0,2.0,42.0,687.0,N,R,SF,1.0,P,TX,799.0,,FRM,,,N,1.0
3.01548711738E11,C,"WELLS FARGO BANK, N.A.",5.625,180000.0,360.0,12/2004,01/2005,80.0,80.0,2.0,28.0,777.0,N,P,CO,1.0,S,VA,201.0,,FRM,,,N,1.0
3.01582901332E11,C,"WELLS FARGO BANK, N.A.",5.5,137000.0,360.0,01/2005,03/2005,57.0,58.0,1.0,55.0,682.0,N,C,CO,1.0,P,MD,210.0,,FRM,,,N,1.0
3.01596469335E11,R,"WELLS FARGO BANK, N.A.",5.75,260000.0,360.0,02/2005,04/2005,77.0,77.0,2.0,16.0,780.0,N,C,SF,1.0,P,NC,286.0,,FRM,769.0,,N,1.0
3.01650022976E11,R,"WELLS FARGO BANK, N.A.",5.25,133000.0,180.0,12/2004,02/2005,58.0,58.0,2.0,37.0,807.0,N,C,PU,1.0,P,FL,330.0,,FRM,,,N,1.0
3.01675017934E11,B,"WELLS FARGO BANK, N.A.",5.25,73000.0,180.0,11/2004,01/2005,64.0,64.0,1.0,57.0,654.0,N,C,CO,1.0,P,MD,207.0,,FRM,,,N,1.0
3.01720482577E11,R,"WELLS FARGO BANK, N.A.",5.75,136000.0,360.0,02/2005,04/2005,97.0,97.0,1.0,47.0,684.0,Y,P,SF,1.0,P,GA,307.0,,FRM,,,N,1.0
3.01737764854E11,C,"WELLS FARGO BANK, N.A.",5.125,206000.0,180.0,11/2004,01/2005,74.0,74.0,1.0,64.0,720.0,N,C,SF,2.0,P,IL,608.0,,FRM,,,N,1.0
3.01902709926E11,C,"WELLS FARGO BANK, N.A.",5.875,185000.0,360.0,11/2004,01/2005,63.0,63.0,1.0,37.0,704.0,N,C,SF,1.0,P,MD,207.0,,FRM,,,N,1.0
3.01920662191E11,C,"WELLS FARGO BANK, N.A.",5.5,115000.0,360.0,12/2004,02/2005,79.0,80.0,1.0,28.0,761.0,N,C,SF,1.0,P,OR,972.0,,FRM,,,N,1.0
