loan_id,orig_channel,seller_name,orig_int_rate,original_upb,original_loan_term,orig_date,first_pymt_date,orig_ltv,orig_cltv,num_borrowers,orig_dti,credit_score,first_time_buyer,loan_purpose,property_type,number_units,occ_type,prop_state,zip_code,primary_insurance_pct,product_type,coborrower_credit_score,mortgage_insurance_type,relo_mortgage_indicator,current_delq_status
9.12494844649E11,C,AMTRUST BANK,5.875,135000.0,360.0,11/2004,01/2005,66.0,66.0,2.0,31.0,679.0,N,C,SF,1.0,P,MO,653.0,,FRM,660.0,,N,1.0
9.12509598482E11,C,AMTRUST BANK,5.625,259000.0,240.0,11/2004,01/2005,80.0,80.0,2.0,39.0,677.0,Y,P,PU,1.0,P,FL,330.0,,FRM,698.0,,N,1.0
9.1265509973E11,B,AMTRUST BANK,5.75,201000.0,360.0,11/2004,01/2005,65.0,65.0,1.0,59.0,736.0,N,C,SF,1.0,P,OR,970.0,,FRM,,,N,1.0
9.12659332017E11,C,AMTRUST BANK,5.625,334000.0,360.0,12/2004,02/2005,75.0,75.0,2.0,37.0,648.0,N,C,SF,1.0,P,MA,27.0,,FRM,728.0,,N,1.0
9.12721212614E11,C,AMTRUST BANK,5.0,133000.0,180.0,01/2005,03/2005,52.0,52.0,2.0,33.0,814.0,N,C,SF,1.0,P,MN,551.0,,FRM,786.0,,N,1.0
9.13036429831E11,C,AMTRUST BANK,5.25,77000.0,180.0,11/2004,01/2005,55.0,55.0,2.0,21.0,713.0,N,P,SF,1.0,P,OH,431.0,,FRM,746.0,,N,1.0
9.13041845705E11,C,AMTRUST BANK,5.625,334000.0,360.0,10/2004,12/2004,77.0,85.0,2.0,12.0,687.0,N,P,PU,1.0,P,TX,750.0,,FRM,,,N,1.0
9.13142923781E11,C,AMTRUST BANK,4.875,94000.0,180.0,11/2004,01/2005,70.0,70.0,1.0,25.0,775.0,N,C,PU,1.0,P,MN,559.0,,FRM,,,N,1.0
9.13209048116E11,B,AMTRUST BANK,5.375,175000.0,360.0,11/2004,01/2005,69.0,69.0,1.0,55.0,648.0,N,C,SF,1.0,P,NV,891.0,,FRM,,,N,1.0
9.13339448327E11,C,AMTRUST BANK,5.875,215000.0,360.0,01/2005,03/2005,79.0,79.0,2.0,36.0,676.0,N,C,SF,1.0,P,MA,16.0,,FRM,596.0,,N,1.0
9.13677760127E11,C,AMTRUST BANK,6.0,155000.0,360.0,11/2004,01/2005,76.0,76.0,1.0,30.0,735.0,N,P,PU,1.0,S,FL,335.0,,FRM,,,N,1.0
9.13685735054E11,C,AMTRUST BANK,5.25,154000.0,180.0,12/2004,02/2005,80.0,90.0,2.0,39.0,772.0,N,R,CO,1.0,P,MO,650.0,,FRM,767.0,,N,1.0
