loan_id,orig_channel,seller_name,orig_int_rate,original_upb,original_loan_term,orig_date,first_pymt_date,orig_ltv,orig_cltv,num_borrowers,orig_dti,credit_score,first_time_buyer,loan_purpose,property_type,number_units,occ_type,prop_state,zip_code,primary_insurance_pct,product_type,coborrower_credit_score,mortgage_insurance_type,relo_mortgage_indicator,current_delq_status
1.38421579181E11,R,USAA FEDERAL SAVINGS BANK,5.5,334000.0,360.0,12/2004,02/2005,71.0,78.0,2.0,27.0,795.0,N,R,SF,1.0,P,OH,452.0,,FRM,793.0,,N,1.0
1.38459952001E11,R,USAA FEDERAL SAVINGS BANK,5.875,88000.0,360.0,01/2005,03/2005,80.0,95.0,2.0,64.0,687.0,N,P,SF,1.0,S,TX,765.0,,FRM,676.0,,N,1.0
1.38760149824E11,R,USAA FEDERAL SAVINGS BANK,5.75,84000.0,360.0,12/2004,02/2005,80.0,80.0,1.0,25.0,705.0,N,C,SF,1.0,P,CA,922.0,,FRM,,,N,1.0
1.38801411237E11,C,USAA FEDERAL SAVINGS BANK,5.875,340000.0,360.0,11/2004,01/2005,80.0,80.0,2.0,,725.0,N,C,SF,1.0,P,HI,967.0,,FRM,723.0,,N,1.0
1.38820452097E11,R,USAA FEDERAL SAVINGS BANK,5.375,64000.0,180.0,09/2004,11/2004,89.0,89.0,1.0,36.0,770.0,N,C,SF,1.0,P,MO,655.0,12.0,FRM,,1.0,N,1.0
1.38831398593E11,R,USAA FEDERAL SAVINGS BANK,5.625,217000.0,360.0,11/2004,01/2005,64.0,64.0,1.0,45.0,696.0,N,C,PU,1.0,P,NV,895.0,,FRM,,,N,1.0
1.38919991528E11,R,USAA FEDERAL SAVINGS BANK,5.625,175000.0,360.0,01/2005,03/2005,47.0,79.0,2.0,14.0,779.0,N,R,SF,1.0,P,GA,302.0,,FRM,720.0,,N,1.0
1.39228793666E11,R,USAA FEDERAL SAVINGS BANK,4.75,267000.0,180.0,12/2004,02/2005,76.0,76.0,2.0,16.0,785.0,N,P,SF,1.0,P,WA,986.0,,FRM,554.0,,N,1.0
1.39412923486E11,R,USAA FEDERAL SAVINGS BANK,5.75,325000.0,360.0,12/2004,02/2005,66.0,66.0,1.0,58.0,816.0,N,P,SF,1.0,P,CA,913.0,,FRM,,,N,1.0
1.39893042892E11,R,USAA FEDERAL SAVINGS BANK,5.625,236000.0,360.0,01/2005,03/2005,80.0,80.0,2.0,24.0,795.0,N,P,SF,1.0,P,NV,891.0,,FRM,765.0,,N,1.0
1.40087824337E11,R,USAA FEDERAL SAVINGS BANK,5.625,103000.0,360.0,11/2004,01/2005,80.0,80.0,2.0,54.0,696.0,N,C,PU,1.0,S,AZ,852.0,,FRM,726.0,,N,1.0
1.40222840364E11,R,USAA FEDERAL SAVINGS BANK,5.75,90000.0,360.0,11/2004,01/2005,80.0,80.0,1.0,40.0,782.0,N,P,SF,1.0,I,MO,652.0,,FRM,,,N,1.0
